,id,name,railway,public_transport,station_code,network,internet_access,lat,lon,Station Code,Station Name,District,State,Trains passing through
726,831175630,Golaghat Railway Station,station,station,GLGT,IR,no,26.5091053,93.9617671,GLGT,Golaghat,Golaghat,Assam,4
727,831207614,Jorhat Town,station,station,JTTN,IR,,26.750172900000003,94.21632770000001,JTTN,Jorhat Town,Jorhat,Assam,6
728,831304375,Rowta Bagan,station,station,RWTB,IR,,26.737346400000003,92.215175,RWTB,Rowta Bagan,Udalguri,Assam,4
729,831304440,Langting,station,station,LGT,IR,,25.497187200000003,93.1105601,LGT,Langting,Dima Hasao,Assam,0
730,831304708,Lumding Junction,station,station,LMG,IR,,25.7502262,93.17660470000001,LMG,Lumding Jn,Hojai,Assam,67
731,827249542,Palakollu,station,station,PKO,IR,no,16.5214129,81.717275,PKO,Palakollu,West Godavari,Andhra Pradesh,11
732,834463115,Baghoi Kusa,station,station,BHKH,IR,,24.840327100000003,84.46033650000001,BHKH,Baghoi Kusa,Aurangabad,Bihar,2
733,832464709,Silghat Town,station,station,SHTT,IR,,26.6074953,92.92995640000001,SHTT,Silghat Town,Nagaon,Assam,6
734,832590807,Mairabari,station,station,MBO,IR,,26.4513296,92.42582030000001,MBO,Mairabari,Morigaon,Assam,0
735,832590885,Raha,station,station,RAHA,IR,,26.2320327,92.5272443,RAHA,Raha,Nagaon,Assam,1
736,832590944,Senchoa Junction,station,station,SCE,IR,,26.311384500000003,92.6425956,SCE,Senchoa Jn,Nagaon,Assam,6
737,832590984,Chaparmukh Junction,station,station,CPK,IR,,26.203175,92.5118391,CPK,Chaparmukh Jn,Nagaon,Assam,47
738,832591007,Nagaon,station,station,NGAN,IR,,26.348055100000003,92.698018,NGAN,Nagaon,Nagaon,Assam,6
739,832591052,Haibargaon,station,station,HBN,IR,,26.3564809,92.672848,HBN,Haibargaon,Nagaon,Assam,0
740,832743028,Moranhat,station,station,MRHT,IR,,27.1827599,94.9193188,MRHT,Moranhat,Sivasagar,Assam,10
741,832808317,Tuli,station,station,TULI,IR,,26.736533400000003,94.6131009,TULI,Tuli,Mokokchung,,0
742,841763375,Dodballapur,station,station,DBU,IR,no,13.2796882,77.5505054,DBU,Dodballapur,Bangalore Rural,Karnataka,12
743,841999098,Bathinda Junction,station,station,BTI,IR,no,30.212756900000002,74.93308370000001,BTI,Bathinda Jn,Bathinda,Punjab,54
744,842949090,Magnesite Junction,station,station,MGSJ,IR,no,11.6947881,78.0974144,MGSJ,Magnesite Jn,Salem,Tamil Nadu,0
745,853082530,Mallasandra,station,station,MLSA,IR,no,13.3349714,77.015439,MLSA,Mallasandra,Tumakuru,Karnataka,0
746,853131485,Tumakuru,station,station,TK,IR,no,13.333899,77.10195800000001,TK,Tumkur,Tumakuru,Karnataka,63
747,893170355,James Street,station,station,JET,IR,no,17.4329515,78.4873218,JET,James Street,Hyderabad,Telangana,0
748,902351341,Sahibabad Junction,station,station,SBB,IR,no,28.674278400000002,77.3644349,SBB,Sahibabad,Ghaziabad,Uttar Pradesh,19
749,886161862,Hafeezpet,station,station,HFZ,IR,no,17.482399700000002,78.3630141,HFZ,Hafizpeta,Hyderabad,Telangana,2
750,906601303,Orai,station,station,ORAI,IR,no,25.982767900000002,79.4597648,ORAI,Orai,Jalaun,Uttar Pradesh,68
751,906601604,Lalpur,station,station,LLR,IR,no,26.318614500000002,79.9483814,LLR,Lalpur,Kanpur Dehat,Uttar Pradesh,4
752,907078033,Katni Junction,station,station,KTE,IR,no,23.834763300000002,80.4006981,KTE,Katni,Katni,Madhya Pradesh,140
753,907082996,Damoh,station,station,DMO,IR,no,23.836058700000002,79.4321389,DMO,Damoh,Damoh,Madhya Pradesh,77
754,907765926,Katni Murwara,station,station,KMZ,IR,no,23.8313686,80.3916466,KMZ,Katni Murwara,Katni,Madhya Pradesh,75
755,907773812,Madhavnagar Road,station,station,MDRR,IR,no,23.7872221,80.39440610000001,MDRR,Madhavnagar Roa,Katni,Madhya Pradesh,1
756,910326299,Karakbel,station,station,KKB,IR,no,22.9920078,79.34131210000001,KKB,Karak Bel,Narsinghpur,Madhya Pradesh,4
757,910326306,Bheraghat,station,station,BRGT,IR,no,23.1697783,79.79776550000001,BRGT,Bheraghat,Jabalpur,Madhya Pradesh,2
758,910326311,Pipariya,station,station,PPI,Indian Railways,no,22.7543115,78.3558763,PPI,Pipariya,Hoshangabad,Madhya Pradesh,98
759,910326329,Kachhpura,station,station,KEQ,IR,no,23.1707354,79.8988817,KEQ,Kachhpura,Jabalpur,Madhya Pradesh,1
760,910326348,Gosalpur,station,station,GSPR,IR,no,23.381734700000003,80.05918000000001,GSPR,Gosalpur,Jabalpur,Madhya Pradesh,8
761,910326352,Gadarwara,station,station,GAR,IR,no,22.9003732,78.7926881,GAR,Gadarwara,Narsinghpur,Madhya Pradesh,40
762,910326389,Sohagpur,station,station,SGP,IR,no,22.693794800000003,78.1948721,SGP,Sohagpur,Hoshangabad,Madhya Pradesh,16
763,910326397,Bankhedi,station,station,BKH,IR,no,22.7747128,78.533444,BKH,Bankhedi,Hoshangabad,Madhya Pradesh,8
764,910326413,Kareli,station,station,KY,IR,no,22.9322525,79.0666841,KY,Kareli,Narsinghpur,Madhya Pradesh,26
765,910326419,Narsinghpur,station,station,NU,IR,no,22.9431778,79.2142889,NU,Narsinghpur,Narsinghpur,Madhya Pradesh,79
766,910326425,Shridham,station,station,SRID,IR,no,23.0345654,79.4847835,SRID,Shridham,Narsinghpur,Madhya Pradesh,30
767,910326514,Dundi,station,station,DDCE,IR,no,23.557524800000003,80.2173229,DDCE,Dundi,Jabalpur,Madhya Pradesh,4
768,906600292,Tikaria,station,station,TKYR,IR,no,25.0005601,80.87469370000001,TKYR,Tikaria,Banda,Uttar Pradesh,1
769,910351631,Hoshangabad,station,station,NDPM,IR,no,22.752959800000003,77.71732610000001,,,,,
770,910356109,Budhni,station,station,BNI,IR,no,22.786886000000003,77.6814749,BNI,Budni,Sehore,Madhya Pradesh,2
771,910356438,Delhi Safdarjang,station,station,DSJ,IR,no,28.582203600000003,77.1862115,DSJ,Delhi Safdarjung,South West,Delhi,12
772,910356522,Sewa Nagar,station,station,SWNR,IR,no,28.5789548,77.22768860000001,SWNR,Sewa Nagar,South,Delhi,0
773,910356583,Okhla,station,station,OKA,IR,no,28.559475300000003,77.26562320000001,OKA,Okhla,East,Delhi,8
774,910549468,Hirdagarh,station,station,HRG,IR,no,22.1422333,78.5168853,HRG,Hirdagarh,Chhindwara,Madhya Pradesh,0
775,910550120,Chhindwara Junction,station,station,CWA,IR,no,22.0578229,78.953772,CWA,Chhindwara Jn,Chhindwara,Madhya Pradesh,2
776,910648800,Pendra Road,station,station,PND,IR,,22.7557672,81.8990005,PND,Pendra Road,Gaurela Pendra Marwahi,Chhatisgarh,49
777,910649003,Chirmiri,station,station,CHRM,IR,,23.1898407,82.3498026,CHRM,Chirmiri,Koriya,Chhatisgarh,1
778,910649559,Tilda-Neora,station,station,TLD,IR,no,21.5506694,81.7948676,TLD,Tilda,Raipur,Chhatisgarh,38
779,910650778,Bhatapara,station,station,BYT,IR,no,21.732135800000002,81.9458317,BYT,Bhatapara,Baloda Bazar,Chhatisgarh,78
780,910651036,Bijuri,station,station,BJRI,IR,,23.2512046,82.1196369,BJRI,Bijuri,Anuppur,Madhya Pradesh,5
781,910651690,Kotma,station,station,KTMA,,,23.202693200000002,81.9791065,KTMA,Kotma,Anuppur,Madhya Pradesh,5
782,910780882,Karonji,station,station,KJZ,IR,,23.278020100000003,82.9339193,KJZ,Karonji,Surguja,Chhatisgarh,2
783,910781008,Tiger Hill,station,station,TGG,IR,,23.240278800000002,82.3892976,TGG,Tiger Hill,Koriya,Chhatisgarh,0
784,910781098,Katora,station,station,KTO,IR,,23.307773800000003,82.680552,KTO,Katora,Koriya,Chhatisgarh,4
785,910781103,Darritola Junction,station,station,DTL,IR,,23.289333600000003,82.39574130000001,DTL,Darritola,Koriya,Chhatisgarh,2
786,910815992,Botad Junction,station,station,BTD,IR,no,22.1825073,71.6655674,BTD,Botad Jn,Botad,Gujarat,22
787,910816073,Limbdi,station,station,LM,IR,no,22.566000600000002,71.78994250000001,LM,Limbdi,Surendranagar,Gujarat,4
788,910816142,Dhola Junction,station,station,DLJ,IR,no,21.822648700000002,71.7396251,DLJ,Dhola Jn,Bhavnagar,Gujarat,20
789,913081055,Subzimandi,station,station,SZM,IR,no,28.668506800000003,77.20049350000001,SZM,Subzi Mandi,North East,Delhi,37
790,913095905,Delhi Junction,station,station,DLI,IR,wlan,28.660932000000003,77.2276494,DLI,Old Delhi,Central,Delhi,105
791,913485885,GTB Nagar,station,station,GTBR,Delhi Metro,,28.698133300000002,77.2063998,,,,,
792,913486329,Delhi Azadpur,station,station,DAZ,IR,no,28.703504100000004,77.17706290000001,DAZ,Delhi Azadpur,North East,Delhi,0
793,914644353,Dayabasti,station,station,DBSI,IR,no,28.667121700000003,77.17119000000001,DBSI,Daya Basti,North,Delhi,0
794,914644362,Patel Nagar,station,station,PTNR,IR,no,28.6598088,77.156957,PTNR,Patel Nagar,West,Delhi,2
795,915407469,Delhi Sarai Rohilla,station,station,DEE,Indian Railways,no,28.662751500000002,77.1852561,DEE,Delhi Sarai Rohilla,North West,Delhi,68
796,915522827,Sihor Junction,station,station,SOJN,IR,no,21.7245461,71.9569857,SOJN,Sihor Gujarat,Bhavnagar,Gujarat,12
797,915522905,Lunidhar,station,station,LDU,IR,no,21.715888900000003,71.08652190000001,LDU,Lunidhar,Amreli,Gujarat,0
798,915522926,Vavdi,station,station,VVD,IR,no,21.7188491,70.7524904,VVD,Vavdi,Amreli,Gujarat,0
799,915523017,Bhavnagar Terminus,station,station,BVC,IR,no,21.7808642,72.1413236,BVC,Bhavnagar Terminus,Bhavnagar,Gujarat,14
800,915523048,Kunkavav,station,station,KKV,IR,no,21.6530805,70.9744593,KKV,Kunkavav Jn,Amreli,Gujarat,0
801,915523098,Dhasa Junction,station,station,DAS,IR,no,21.7827419,71.518056,DAS,Dhasa Jn,Botad,Gujarat,6
802,918556145,Keshod,station,station,KSD,IR,no,21.2981273,70.25150190000001,KSD,Keshod,Junagadh,Gujarat,16
803,918556470,Somnath,station,station,SMNH,IR,no,20.895717400000002,70.4080467,SMNH,Somnath,Gir Somnath,Gujarat,8
804,918556903,Chorwad Road,station,station,CVR,IR,no,21.0539354,70.2902323,CVR,Chorvad Road,Junagadh,Gujarat,6
805,918557046,Kodinar,station,station,KODR,IR,no,20.7971703,70.6957211,KODR,Kodinar,Gir Somnath,Gujarat,0
806,918557259,Delvada,station,station,DVA,IR,no,20.7735574,71.0418496,DVA,Delvada,Gir Somnath,Gujarat,0
807,919494613,Fatehabad Chandrawatiganj Junction,station,station,FTD,IR,no,23.0110743,75.6735156,FTD,Fatehabad Chjn,Ujjain,Madhya Pradesh,14
808,919494786,Nauganwan,station,station,NGW,IR,no,23.249094000000003,75.1570636,NGW,Nauganwan,Ratlam,Madhya Pradesh,0
809,919522061,Arag,station,station,ARAG,IR,no,16.822554200000003,74.78826140000001,ARAG,Arag,Sangli,Maharashtra,4
810,919522120,Sulgare,station,station,SGRE,IR,no,16.893041,74.90390160000001,SGRE,Sulgare,Sangli,Maharashtra,4
811,919621691,Rupnagar,station,station,RPAR,IR,no,30.9725363,76.53315760000001,RPAR,Rupnagar,Rupnagar,Punjab,12
812,919621784,Nangal Dam,station,station,NLDM,IR,no,31.370774100000002,76.3735024,NLDM,Nangal Dam,Rupnagar,Punjab,12
813,919621830,Charkhi Dadri,station,station,CKD,IR,no,28.5993709,76.2805574,CKD,Charkhi Dadri,Charkhi Dadri,Haryana,4
814,919654491,Sitapur Junction,station,station,STP,IR,,27.5582321,80.6990129,STP,Sitapur,Sitapur,Uttar Pradesh,23
815,919678285,Kathgodam,station,station,KGM,IR,,29.266646,79.5466346,KGM,Kathgodam,Nainital,Uttarakhand,18
816,919678360,Haldwani Railway Station,station,station,HDW,IR,,29.2157328,79.5334253,HDW,Haldwani,Nainital,Uttarakhand,18
817,919678372,Tanakpur,station,station,TPU,IR,,29.0673789,80.1094626,TPU,Tanakpur,Champawat,Uttarakhand,7
818,915605108,Mahuva Junction,station,station,MHV,IR,no,21.094391700000003,71.7568456,MHV,Mahuva Jn,Bhavnagar,Gujarat,6
819,915605123,Rajula Junction,station,station,RLA,IR,no,21.103998800000003,71.4792058,RLA,Rajula Jn,Amreli,Gujarat,6
820,921345690,Bharuch Junction,station,station,BH,IR,no,21.7035151,72.9992471,BH,Bharuch Jn,Bharuch,Gujarat,146
821,920882336,Adarsh Nagar,station,station,ANDI,IR,no,28.714400800000003,77.1672884,ANDI,Adarsh Nagar Delhi,North West,Delhi,3
822,926952335,Tulsipur,station,station,TLR,IR,,27.5318766,82.4090082,TLR,Tulsipur,Balrampur,Uttar Pradesh,12
823,926974844,Bahraich,station,station,BRK,IR,,27.582109900000003,81.6073564,BRK,Bahraich,Bahraich,Uttar Pradesh,1
824,927232628,Nepalganj Road,station,station,NPR,IR,,28.011210300000002,81.6012106,NPR,Nepalganj Road,Bahraich,Uttar Pradesh,0
825,927873494,IGI Airport,station,station,APOT,Delhi Metro,,28.556462600000003,77.08669950000001,,,,,
826,927873510,Kalkaji Mandir,station,station,KJMD,Delhi Metro,,28.549478500000003,77.25909,,,,,
827,927873513,Dhaula Kuan,station,station,DKV,Delhi Metro,,28.5918719,77.16171580000001,,,,,
828,927931377,Bareilly City,station,station,BC,IR,,28.356201400000003,79.40317230000001,BC,Bareilly City,Bareilly,Uttar Pradesh,17
829,927997930,Izatnagar Junction,station,station,IZN,,,28.388852000000004,79.4214106,IZN,Izzatnagar,Bareilly,Uttar Pradesh,19
830,928006142,Sherganj,station,station,SNZ,IR,,28.375370500000002,79.8042521,SNZ,Sherganj,Pilibhit,Uttar Pradesh,0
831,928023324,Baghpat Road,station,station,BPM,IR,no,28.9573736,77.2720537,BPM,Bagpat Road,Baghpat,Uttar Pradesh,2
832,928023337,Khekra,station,station,KEX,IR,no,28.8713993,77.28896280000001,KEX,Khekra,Baghpat,Uttar Pradesh,2
833,937900545,Shri Mahabirji,station,station,SMBJ,IR,no,26.684716,76.9682743,SMBJ,Shri Mahabirji,Karauli,Rajasthan,26
834,937900550,Hindaun City,station,station,HAN,IR,no,26.7557873,77.0314809,HAN,Hindaun City,Karauli,Rajasthan,34
835,938409545,New Delhi Airport Express Terminal,station,station,NDI,Delhi Metro,,28.6424786,77.22311160000001,,,,,
836,944845341,Anand Vihar Terminal,station,station,ANVT,Indian Railways,no,28.648850900000003,77.31550030000001,ANVT,Anand Vihar Trm,East,Delhi,102
837,938653258,Bharatpur Junction,station,station,BTE,IR,no,27.2364861,77.4875907,BTE,Bharatpur Jn,Bharatpur,Rajasthan,88
838,938706047,Pilioda,station,station,PDZ,IR,no,26.605933200000003,76.8640963,PDZ,Pilioda,Sawai Madhopur,Rajasthan,1
839,938735525,Chhoti Odai,station,station,COO,IR,no,26.5588634,76.80534660000001,COO,Chhoti Odai,Sawai Madhopur,Rajasthan,1
840,938736299,Gangapur City,station,station,GGC,IR,no,26.4681809,76.72668110000001,GGC,Gangapur City,Sawai Madhopur,Rajasthan,50
841,938740629,Lalpur Umri,station,station,LRU,IR,no,26.4298107,76.6800127,LRU,Lalpur Umri,Sawai Madhopur,Rajasthan,0
842,940975619,Palam,station,station,PM,IR,no,28.585353,77.0924713,PM,Palam,South West,Delhi,12
843,941132747,Bijwasan,station,station,BWSN,IR,no,28.536958700000003,77.0512889,BWSN,Bijwasan,South West,Delhi,1
844,960296024,Dolavli,station,station,DLV,IR,no,18.8331631,73.32034440000001,DLV,Dolavali,Raigad,Maharashtra,0
845,960296252,Chowk,station,station,CHOK,IR,no,18.9025964,73.24025,CHOK,Chowk,Raigad,Maharashtra,2
846,962987530,Davanagere,station,station,DVG,IR,wlan,14.4679807,75.9195682,DVG,Davangere,Davanagere,Karnataka,57
847,963093130,Jagdalpur,station,station,JDB,IR,no,19.066551500000003,82.01390860000001,JDB,Jagdalpur,Bastar,Chhatisgarh,10
848,963094191,Jeypore,station,station,JYP,IR,no,18.896046000000002,82.55396640000001,JYP,Jeypore,Koraput,Odisha,10
849,963095546,Chatariput,station,station,CTS,IR,no,18.923225900000002,82.5901195,CTS,Chattriput,Koraput,Odisha,0
850,963098995,Maligura,station,station,MVG,IR,no,18.9535944,82.63882500000001,MVG,Maligura,Koraput,Odisha,0
851,963473439,Kirandul,station,station,KRDL,IR,no,18.6389296,81.2598722,KRDL,Kirandul,Dakshin Bastar Dantewada,Chhatisgarh,2
852,968816750,Khopoli,station,station,KHPI,IR,no,18.788473,73.34607120000001,KHPI,Khopoli,Raigad,Maharashtra,0
853,974441041,Peddapalli Junction,station,station,PDPL,IR,no,18.613756600000002,79.3923255,PDPL,Peddapalli,Peddapalli,Telangana,31
854,978654985,Pandurangapuram,station,station,PGP,IR,no,17.7197694,80.7652606,PGP,Panduranga Pura,Bhadradri Kothagudem,Telangana,0
855,978655137,Aswapuram,station,station,AWM,IR,no,17.8320036,80.8044301,AWM,Aswapuram,Bhadradri Kothagudem,Telangana,0
856,978672741,Chimalpahad,station,station,CMW,IR,no,17.493159000000002,80.38341870000001,CMW,Chima Pahad,Bhadradri Kothagudem,Telangana,2
857,978672747,Tadikalapudi,station,station,TPY,IR,no,17.5162117,80.46464680000001,TPY,Tadakalpudi,Bhadradri Kothagudem,Telangana,2
858,978672750,Bethampudi,station,station,BTPD,IR,no,17.5293585,80.5286335,BTPD,Bethampurdi,Bhadradri Kothagudem,Telangana,2
859,978672754,Gajulagudem,station,station,GLE,IR,no,17.611177700000002,80.6593902,GLE,Gajulagudem,Bhadradri Kothagudem,Telangana,0
860,981983511,Kolaghat,station,station,QGT,IR,no,22.435141400000003,87.88090720000001,QGT,Kolaghat,Purba Medinipur,West Bengal,0
861,981983722,Kanthi,station,station,KATI,IR,no,21.788462300000003,87.7339077,KATI,Kanthi P H,Purba Medinipur,West Bengal,16
862,979109081,Dhanuvachapuram,station,station,DAVM,IR,no,8.3783066,77.1258416,DAVM,Dhanuvachapuram,Thiruvananthapuram,Kerala,1
863,979109389,Eraniel,station,station,ERL,IR,no,8.213429,77.3076322,ERL,Eraniel,Kanyakumari,Tamil Nadu,10
864,979148803,Nemom,station,station,NEM,IR,no,8.4538721,77.01049230000001,NEM,Nemem,Thiruvananthapuram,Kerala,0
865,987476798,Tanuku,station,station,TNKU,IR,no,16.752289,81.6740039,TNKU,Tanuku,West Godavari,Andhra Pradesh,18
866,988814931,Mallemadugu,station,station,MLMG,IR,no,17.324699600000002,80.160559,MLMG,Mallemadugu,Y.S.R.,Andhra Pradesh,2
867,988818861,Papatapalli,station,station,PPY,IR,no,17.3729924,80.1759863,PPY,Papatapalli,Khammam,Telangana,2
868,992989867,Krishnarajasagara,station,station,KJS,IR,no,12.401037700000002,76.5671767,KJS,Krishnarajasgra,Mysuru,Karnataka,0
869,993005071,Naganahalli,station,station,NHY,IR,no,12.3786283,76.6507744,NHY,Naganahalli,Mysuru,Karnataka,3
870,1007116120,Banskho,station,station,BSKO,IR,no,26.8573124,76.16841810000001,BSKO,Banskho,Dausa,Rajasthan,0
871,1007156392,Dausa,station,station,DO,Indian Railways,no,26.900125600000003,76.33060110000001,DO,Dausa,Dausa,Rajasthan,56
872,1007594553,Summer Hill,station,station,SHZ,IR,no,31.108415800000003,77.1390403,SHZ,Summer Hill,Shimla,Himachal Pradesh,0
873,1007643832,Jutogh,station,station,JTO,IR,no,31.101442000000002,77.1223602,JTO,Jutogh,Shimla,Himachal Pradesh,0
874,1008275379,Kanoh,station,station,KANO,IR,no,30.991876200000004,77.11745400000001,KANO,Kanoh,Hamirpur,Himachal Pradesh,0
875,1008406111,Kandaghat,station,station,KDZ,IR,no,30.9662763,77.1075184,KDZ,Kandaghat,Solan,Himachal Pradesh,0
876,1008495103,Salogra,station,station,SLR,IR,no,30.934895,77.1308917,SLR,Salogra,Solan,Himachal Pradesh,0
877,1010148792,Solan,station,station,SOL,IR,no,30.908382300000003,77.09836030000001,SOL,Solan,Solan,Himachal Pradesh,0
878,1010176759,Kumarhatti,station,station,KMTI,IR,no,30.889192,77.05617450000001,KMTI,Kumarhatti,Solan,Himachal Pradesh,0
879,1010180792,Dharampur Himachal,station,station,DMP,IR,no,30.900332300000002,77.02364340000001,DMP,Dharmpur Hmchl,Solan,Himachal Pradesh,0
880,1010186137,Sonwara,station,station,SWO,IR,no,30.894437200000002,77.004641,SWO,Sonwara,Solan,Himachal Pradesh,0
881,1010270861,Jabli,station,station,JBL,IR,no,30.882141,76.9920345,JBL,Jabli,#N/A,,0
882,1010277394,Koti,station,station,KOTI,IR,no,30.852123400000004,76.9940495,KOTI,Koti,Solan,Himachal Pradesh,0
883,1010284302,Gumman,station,station,GMM,IR,no,30.842207900000002,76.97176780000001,GMM,Gumman,Solan,Himachal Pradesh,0
884,1010299574,Taksal,station,station,TSL,IR,no,30.844939000000004,76.9540411,TSL,Taksal,Solan,Himachal Pradesh,0
885,1010433994,Barog,station,station,BOF,IR,no,30.889932700000003,77.08239280000001,BOF,Barog,Solan,Himachal Pradesh,0
886,1010816739,Shimla,station,station,SML,IR,no,31.102467200000003,77.1600593,SML,Shimla,Shimla,Himachal Pradesh,6
887,1007967365,Taradevi,station,station,TVI,IR,no,31.0761952,77.1396526,TVI,Taradevi,Shimla,Himachal Pradesh,0
888,1008185895,Shoghi railway station,station,station,SGS,IR,no,31.0390358,77.1247482,SGS,Shoghi,Shimla,Himachal Pradesh,0
889,1015429214,Baramula,station,station,BRML,IR,no,34.2206866,74.38830750000001,BRML,Baramula,#N/A,,0
890,1020068976,Sathiaon,station,station,SAA,IR,,26.034406800000003,83.28734510000001,SAA,Sathiaon,Azamgarh,Uttar Pradesh,4
891,1020073225,Muhammadabad,station,station,MMA,IR,,26.0263318,83.3758514,MMA,Muhammadabad,Mau,Uttar Pradesh,18
892,1020320014,Khurahat,station,station,KRT,IR,,25.9852592,83.45535410000001,KRT,Khurahat,Mau,Uttar Pradesh,0
893,1021085190,Azamgarh,station,station,AMH,IR,,26.039014,83.1617133,AMH,Azamgarh,Azamgarh,Uttar Pradesh,26
894,1038374471,Hirakud,station,station,HKG,IR,,21.479826900000003,83.905355,HKG,Hirakud,Sambalpur,Odisha,10
895,1051626628,Barang Junction,station,station,BRAG,IR,no,20.404384,85.8320554,BRAG,Barang,Cuttack,Odisha,4
896,1054294098,Simhachalam North,station,station,SCMN,IR,no,17.7518491,83.20969980000001,SCMN,Simhachalam North,Visakhapatnam,Andhra Pradesh,1
897,1063791657,Upleta,station,station,UA,IR,no,21.7466811,70.2821426,UA,Upleta,Rajkot,Gujarat,4
898,1063815274,Dhoraji,station,station,DJI,IR,no,21.722040200000002,70.4443401,DJI,Dhoraji,Rajkot,Gujarat,2
899,1063815702,Navagadh,station,station,NUD,IR,no,21.7640594,70.6166597,NUD,Navagadh,Rajkot,Gujarat,12
900,1063868213,Dwarka,station,station,DWK,IR,no,22.2504892,68.9801474,DWK,Dwarka,Devbhoomi Dwarka,Gujarat,26
901,1063868600,Baradiya,station,station,BRDA,IR,no,22.195482900000002,69.0234446,BRDA,Baradiya,#N/A,,0
902,1056560972,Anakapalle,station,station,AKP,IR,no,17.6946307,83.0086484,AKP,Anakapalle,Visakhapatnam,Andhra Pradesh,72
903,1056561240,Angul,station,station,ANGL,IR,no,20.860250800000003,85.10210430000001,ANGL,Angul,Angul,Odisha,48
904,1056562010,Rairakhol,station,station,RAIR,IR,,21.046220400000003,84.3333106,RAIR,Rairakhol,Sambalpur,Odisha,26
905,1056563399,Sambalpur City,station,station,SBPY,IR,,21.476515000000003,84.00766780000001,SBPY,Sambalpur City,Sambalpur,Odisha,16
906,1056563536,Talcher,station,station,TLHR,IR,no,20.932230200000003,85.2005822,TLHR,Talcher,Angul,Odisha,10
907,1056746594,Talcher Road Junction,station,station,TLHD,IR,no,20.8867714,85.2083046,TLHD,Talcher Road,Angul,Odisha,36
908,1056797778,Jharsuguda Junction,station,station,JSG,IR,no,21.863206700000003,84.01889600000001,JSG,Jharsuguda Jn,Jharsuguda,Odisha,105
909,1065167152,Dr. Ambedkar Nagar,station,station,DADN,IR,wlan,22.5555977,75.7709215,DADN,Dr Ambedkar Nagar   Mhow,Indore,Madhya Pradesh,10
910,1065271322,Bhanvad,station,station,BNVD,IR,no,21.9333303,69.7984765,BNVD,Bhanvad,Devbhoomi Dwarka,Gujarat,7
911,1065271360,Lalpur Jam,station,station,LPJ,IR,no,22.193362,69.953198,LPJ,Lalpur Jam,Jamnagar,Gujarat,6
912,1065271427,Jam Jodhpur,station,station,JDH,IR,no,21.9066858,70.0312555,JDH,Jam Jodhpur Jn,Jamnagar,Gujarat,4
913,1065383748,Sadhli,station,station,SHL,IR,no,21.985638700000003,73.29083440000001,SHL,Sadhli,Vadodara,Gujarat,0
914,1065383796,Moti Koral,station,station,MKRL,IR,no,21.835242100000002,73.2044654,MKRL,Moti Koral,Vadodara,Gujarat,0
915,1065383924,Jambusar Junction,station,station,JMB,IR,no,22.0463866,72.814113,JMB,Jambusar Jn,Bharuch,Gujarat,0
916,1065383952,Vishvamitri Jn. (NG),station,station,VSI,IR,no,22.284012500000003,73.1794959,VSI,Vishvamitri,Vadodara,Gujarat,0
917,1065383969,Kavi,station,station,KAVI,IR,no,22.192391100000002,72.6304563,KAVI,Kavi,Bharuch,Gujarat,0
918,1065384076,Choranda Junction,station,station,CRND,IR,no,21.991478,73.1682583,CRND,Choranda Jn,Vadodara,Gujarat,0
919,1065469658,Chital,station,station,CTL,IR,no,21.7453791,71.21879170000001,CTL,Chital,Amreli,Gujarat,0
920,1065469771,Khijadiya Junction,station,station,KJV,IR,no,21.740905,71.2762871,KJV,Khijadiya Jn,Amreli,Gujarat,0
921,1065469876,Chalala,station,station,CLC,IR,no,21.415134000000002,71.16176940000001,CLC,Chalala,Amreli,Gujarat,0
922,1065469907,Dhari Junction,station,station,DARI,IR,no,21.3268106,71.02774240000001,DARI,Dhari Jn,Amreli,Gujarat,0
923,1067666391,Bharwari,station,station,BRE,IR,,25.559788100000002,81.4903477,BRE,Bharwari,Kaushambi,Uttar Pradesh,12
924,1064120176,Sikka,station,station,SIKA,IR,no,22.4349111,69.8391105,SIKA,Sikka,Jamnagar,Gujarat,0
925,1064120224,Hapa,station,station,HAPA,IR,yes,22.468576300000002,70.1178364,HAPA,Hapa,Jamnagar,Gujarat,56
926,1064121071,Kanalus Junction,station,station,KNLS,IR,no,22.319517400000002,69.896293,KNLS,Kanalas Jn,Jamnagar,Gujarat,2
927,1064270841,Badgam station,station,station,BDGM,IR,no,34.038524800000005,74.7360163,BDGM,Badgam,#N/A,,0
928,1064270917,Ambabadi Metro (u/c),station,station,,Jaipur Metro,,26.939728700000003,75.77779650000001,,,,,
929,1068857799,Khambhat,station,station,CBY,IR,no,22.3234609,72.6301224,CBY,Khambhat,Anand,Gujarat,0
930,1069082312,Jalamb Junction,station,station,JM,IR,no,20.8127812,76.5729835,JM,Jalamb Jn,Buldhana,Maharashtra,13
931,1069082556,Khamgaon,station,station,KMN,IR,no,20.7080814,76.57086770000001,KMN,Khamgaon,Buldhana,Maharashtra,1
932,1069667773,Daryabad,station,station,DYD,IR,,26.8621598,81.55007090000001,DYD,Daryabad,Barabanki,Uttar Pradesh,20
933,1069666415,Patranga,station,station,PTH,IR,,26.825131300000002,81.626136,PTH,Patranga,Ayodhya,Uttar Pradesh,2
934,1071354253,Balrampur,station,station,BLP,IR,,27.415635100000003,82.1609777,BLP,Balrampur,Balrampur,Uttar Pradesh,20
935,1072024449,Chanpatia,station,station,CAI,,,26.9421299,84.5308337,CAI,Chanpatia,Pashchim Champaran,Bihar,10
